Company_ID,Revenue (USD),Net Profit Margin (%),Investment in R&D (%),Market Share (%),Debt-to-Equity Ratio,Energy Efficiency (%),Smart Grid Implementation Score,Innovation Index,Digitalization Level (%),Carbon Offset (tons/year),Renewable Energy Share (%),Emissions Intensity (kg CO₂ per MWh),Waste Management Score,Employee Satisfaction Score,Community Development Investment (USD),Workforce Diversity Index,Sustainability Certification,Sustainability Score
C191,940096650.3809332,2.020518044063151,5.945450293754057,6.225137050446838,2.2850691209128304,66.60862610308664,2.0,5.234717843131309,99.209218702882,3133.919085259223,39.14797303340157,388.24741924004223,7.563317864801591,5.9623107984235,3776162.4213126814,0.8089273072177914,,28.6561382011786
C192,8973185421.953733,17.465113805288198,18.236705583410767,18.28439003307786,,85.04042090008701,10.0,23.097931052806363,13.035167971479176,3190.0161760812407,84.49503772726041,431.6659044720971,,5.744337572963584,9219236.540482372,0.4525336440293006,0.0,38.11220319328778
C193,9005176391.06167,10.376491708588702,13.743913926210848,19.06101883834987,1.5498810766978866,88.26581497626931,7.0,80.19139528361265,79.60685253969373,3143.6069351279107,0.0240874517866473,390.1645805731268,4.778773056530577,8.131202726214195,372160.65197280055,0.5065538158814177,1.0,31.19835433716083
C194,6334683558.159946,18.627465533024317,11.64837198862836,,2.2177226496357565,96.47017419245768,1.0,85.14891816465466,39.47753167716829,2768.6411569918064,16.851464345918423,689.5162210429681,4.29882758124848,7.863095527102798,8562740.901326928,0.0326550345942026,0.0,29.51796574127516
C195,3396907612.57652,1.3722610143753855,3.1087999150561405,7.153056480981791,1.8956009325609264,60.24012045281047,10.0,,49.221618328746686,4932.070092414445,3.042353965408562,261.0003167838799,0.1102808426890034,,2315869.6740259384,0.0693162613713168,0.0,16.525318983787532
C196,3498603650.380482,26.14610418457129,9.494055332322084,,0.6412558254132794,89.8999017609612,7.0,41.60706704086861,88.06505774645778,3661.452837128481,32.814718051506865,104.00465207937523,9.26557115141838,5.5274744759670345,8488875.914262138,0.2575677256495169,1.0,34.97518070231951
C197,7262297231.9136915,29.204669075321902,9.7468071528366,18.828304169420104,,86.92730266984817,10.0,97.78536935017816,41.29111895892133,3884.731941962606,90.81895956965027,555.9239280583674,6.03307878388943,,1400574.1680346872,0.5438984207131475,1.0,53.47688945448564
C198,8972131496.926245,29.066335658570743,17.42670858093073,17.538756719532,0.925170018463108,53.18972781267989,4.0,20.05646595880699,53.74937536732345,4362.3140754183705,9.695212359898775,241.723528547182,2.0315393718996813,9.961468309333384,5806387.447268499,0.739551148734993,1.0,
C199,8871993378.408522,22.48955495228774,11.38631618356798,2.141102455413437,1.3847977483790963,,1.0,21.535928285460848,4.929966240916994,1078.198813629246,60.64097767438004,,9.196034194214366,1.165446099986326,8882198.110924605,0.605003061338033,0.0,31.02211664467385
C200,7800956703.117662,3.902587203918959,8.227610430437784,7.915341791101182,1.8896072388431036,64.13827285300493,6.0,29.18671770363997,0.2347473867453153,419.0207954753039,45.14959391194442,701.3324307946592,9.149319017702965,8.49543759554122,4740661.072519916,0.3921278549867882,,25.639500360317665
C201,6423896145.081335,22.74789587787068,19.55920624170253,11.11208667602046,2.5648820584592955,65.22452121770152,1.0,17.275731828108732,24.47998730017259,2414.472182992993,93.84682123658123,153.70916034974414,,4.99822257748589,7468201.071295896,0.1183240730031381,1.0,39.36493883020725
C202,850558250.3005378,0.7376074937640453,3.1036912731999977,10.112336203775646,0.6691125784478803,99.14734397773503,5.0,37.93655982041866,68.05830929187672,2570.4034780963657,12.251914253709383,174.47188378985413,8.740565631389789,3.875663382998322,8048669.462377029,,,26.627012277094607
C203,1624670853.8051915,0.6637065458699176,9.028420137926949,3.957875051944164,0.4640943907055835,82.1388706739964,9.0,91.08342269897538,12.126489335913671,,21.202785050222893,446.6201145726664,,6.13072309882715,,0.3637860515990571,1.0,34.62883799972928
C204,8986556343.38552,9.708306574486237,1.7984688282567003,17.190453746246277,2.8940918476755497,85.88380788967498,2.0,,11.376195880454942,2218.9178964116786,2.9541968611493274,526.4558639385482,2.446861881232726,0.5596555726200703,9254044.071377236,0.7360540144827896,1.0,30.09101776809093
C205,6068226305.999304,14.659295712139972,15.058178294571675,13.571121581637062,0.4133292221915806,,8.0,41.19465486122637,41.096060803590326,2854.265127721564,43.393524963137374,292.43583623756854,,5.064611187670799,4473873.962894088,,1.0,38.35167558952625
C206,101878545.65013018,23.1122225342338,18.44345449178386,16.774376659550892,1.4876241033108486,68.86008912288193,2.0,93.44107945712148,64.78370386082265,2635.354692567292,27.783289956465428,601.7584016895594,8.230283087957645,8.708905700266667,,0.7386620535618252,0.0,32.36824742294424
C207,1023700713.2316608,20.498861298195155,6.3207092614593,17.189409159054495,1.7981348135005757,90.0920084226403,10.0,4.846423247582232,71.20719922479304,191.0139187869553,86.99059338903209,516.4412146432101,2.309403592207337,2.134615161389688,487632.52638777305,0.907289561452572,,
C208,6638382673.389478,13.37708119130245,17.308491859183295,14.99228148794822,1.669985820631571,71.72654816522477,2.0,21.027617790186135,17.84506740983748,3076.07448298457,60.4940813197755,,0.9843754900099078,4.263898947694251,2472134.097678676,0.921029516053802,1.0,36.48943639392583
C209,60565222.62372469,8.208799988449977,6.552146378776057,8.840290964869373,0.3494932553955353,93.476683590749,4.0,56.5888605101759,7.958814737204245,4140.216428871261,61.409073797570166,117.76004162962091,9.794205136775997,9.394808877148757,1440543.0637636187,0.5351067800006034,0.0,36.890095101876405
C210,1616472433.6608117,29.913735004731336,,12.249880424806948,0.2653780506104961,59.03287706556516,6.0,61.55526231931792,94.03970339455442,787.5027403790191,53.19106968813024,625.1051969089624,,4.285638378056973,5583907.92693046,0.5115083647656388,1.0,37.439076644703626
C211,5491850555.772196,12.785439067079189,15.325276168338895,3.2912715817828886,0.4059019396370035,97.38430885321398,7.0,3.9557506562613134,26.06663825621017,,9.1850337229201,250.3275660775579,,,1857603.9187452027,0.2656784655028372,1.0,25.85467427975172
C212,,13.541610729890264,16.293228759987336,13.505543807750662,1.7982042832305762,60.93858542054399,10.0,40.30387579071322,85.33464976087238,2968.052722232072,44.501868372535526,684.1316204238399,0.0412715467460389,4.405366481233783,398947.73582081805,0.9357998315292914,0.0,
C213,6523092982.43098,4.908714635750076,1.3421245564086357,3.667139789211687,1.678600174139531,66.31102534904657,6.0,64.91539648308728,86.34914504628183,820.9248202817937,99.95051897085165,,0.210248072196022,5.194527665175563,369538.3903979919,,1.0,45.09748025079764
C214,2250450401.510992,23.84428646249788,19.293396784406493,13.90959685115212,0.7778482969065583,87.80961170533902,,69.80705464034016,77.25225917625444,617.3178686536801,83.52292908460149,503.9542098422358,4.658713086963684,6.3199134413146885,8317379.288664968,0.1275912392873771,1.0,46.643918170289005
C215,7124670421.261884,20.81046677344466,14.806748849336142,4.669003399003976,1.9495450113522157,69.68775707827034,4.0,63.813990251626926,16.88336066525701,4900.259714882424,89.34590541671159,711.0641112863013,2.387146839350636,8.00692800916731,5918584.815115818,0.4327049146265499,1.0,
C216,2380118384.093033,6.623088383662812,6.790270812336533,2.4392708729893773,2.478195755961383,80.41056883832233,9.0,32.05632243609246,82.18014592542004,1968.595848265188,82.32263592464994,,6.898412834359643,4.521022057643142,3587272.165914848,0.1270532502380039,1.0,39.67965519673977
C217,3260742984.6110845,2.471431368475281,16.758498632318094,,0.2205789835551219,72.22867505347142,10.0,9.352012359790953,,,10.304169343098268,360.0637026705013,5.655643255679543,8.174809350901404,,0.5025316842570751,1.0,23.728827458430164
C218,7467449137.129061,20.414979062241397,6.348902769883669,0.1396434908594983,1.544576836289323,87.1184968544891,2.0,42.71124464193341,59.67229901062171,856.6227222718747,22.74482540647996,246.2222249003902,0.7748579745049144,5.337206613520806,711264.1479630589,0.5612755148562122,,27.276905990967336
C219,6499832661.481674,19.63533642843406,17.58232295175643,14.402918395285251,2.0990001950978017,61.41656261843055,5.0,12.875443736805549,33.720203516895275,3338.0085679161757,0.3121651356409627,642.6022544100163,1.6262829631571707,3.384805103679777,9803417.50655098,0.3377557614935853,0.0,15.455499522554057
C220,8493741870.836838,8.19778580994628,3.1390274178268034,14.674780876261742,0.8317045885020925,52.92289936184385,4.0,,26.25086042665441,3047.226486636394,30.351012487811147,403.1561425214918,3.880492700584143,6.579508281194142,6166754.984642065,0.0716506142314846,1.0,30.894243437518544
C221,6579552794.08043,28.52590686751231,14.37003357175512,10.347173663273862,0.9925356253501324,64.99646987365331,3.0,47.51708660226283,12.188921208035897,3217.760614937087,10.860740234649258,234.42939549130287,1.856040639554332,7.177222547434914,1842807.897148796,0.9435035356332392,0.0,
C222,,4.531736753427007,11.273271056253297,,1.879549918669213,73.71543324342151,1.0,31.72591743568676,50.97570669008714,440.0301375572613,47.2793345301583,733.0977396220052,7.922223472439286,5.580489756294876,6793900.298779916,0.7733531134834296,1.0,34.12054355524912
C223,945810930.6026438,12.970044031278055,2.834154933713376,1.762731316462726,2.704012350986837,58.40100260963393,6.0,76.63040711189001,,4467.672917492185,67.7127488573902,238.6729359687612,4.1607023555328,0.5661497313472341,7636178.785237791,0.838881080505121,1.0,
C224,3683480872.5637407,28.308477605027967,5.595982736917941,0.4806664321020114,2.448780818878408,67.73986448281943,4.0,49.79485925822639,35.93389905157872,1946.3319840452411,87.4505295038077,118.06501773386177,0.9343186684249928,1.698828751608249,4299134.405874037,0.3668683942862294,1.0,43.04237532223639
C225,2659371653.140437,12.591819507783669,1.235676689268981,3.398388721607892,1.7910776353887925,69.99915091467842,3.0,31.003402401245005,47.53590676808685,1566.8470321517896,74.92171650908982,114.19598163719398,4.843429022721248,2.8529772089022822,8617709.736393018,0.7608310300194505,1.0,
C226,2447456537.3570447,19.155778429922567,9.90659134382561,17.82802514616462,,,7.0,81.19677423908017,36.35144573692667,,93.85855957785051,535.620749517985,0.9083818106141416,2.826256059514931,1515816.7488917382,0.4853728951691942,0.0,40.12679321692944
C227,9730375441.97693,11.927831938883829,6.724039954440007,4.906583149863467,1.1579851636026162,79.16536240921023,8.0,86.7152151001122,64.10060573207012,1950.3303287381411,5.38982903937888,563.1725425022712,1.2893730541981718,6.734208002468706,2795587.459940308,0.2010834884060459,0.0,25.163450741017503
C228,3937046269.4209366,8.2264560704601,12.368792201657415,7.149999411622591,1.9588000314863971,,8.0,,90.12592077965633,4317.88501569573,1.217983541654144,317.72919353988874,2.3960983202820527,0.1834866167363258,943988.6922240576,0.1244233769072132,1.0,28.52719525404645
C229,8921545086.219362,29.51932943879485,6.647518346463727,2.1963751411785304,,57.58714564765262,2.0,4.6964422407667294,16.39202620469449,4646.30487598946,66.13381138362126,324.0076924729444,8.595277052474898,,2116669.627667448,0.3450508693220568,0.0,28.125103860970466
C230,6315074873.712656,12.28002018945129,,,,79.8904006700757,2.0,56.632288016653206,38.14088099031234,,28.935241022224623,337.6457405419599,,2.653424748069332,2394900.8309923387,0.1375521114751396,,
C231,7950164922.381067,26.822976110374032,15.120670775900464,10.43256895852608,2.135040994244046,83.23696024554232,4.0,,14.08686039508613,4319.679037299774,25.350101610577312,576.110982731215,8.26257729332069,3.100218462161024,9177155.577307884,0.9982689762040686,0.0,34.289153537616855
C232,5031344560.12087,6.898638176732586,1.9147138835887156,12.194278393603485,1.7137474483115838,70.96673402096442,,13.650301208358218,62.4943770407832,3907.615647665336,33.08870876937943,140.69365371878,3.3407721741784724,5.279098279439243,790315.7906240504,0.049188990232022,1.0,25.434100058901823
C233,5773269807.417328,6.3931411207525,18.15500490864776,4.9825110519076,1.1400025876654152,85.0548793682135,,22.867075138460336,72.88705094885958,4654.038361723809,26.979605789236416,750.381446883928,2.7244644110883165,2.1592560093895754,4279877.050675217,0.4411435993690765,1.0,29.64407255940363
C234,4930251761.25045,0.9340224865353408,17.19301361343245,1.2488699685798323,2.742883651228029,70.5365771745506,,88.24951050681365,93.1912732597456,1228.7515609294392,51.14364063015873,255.7647309242125,5.491556907902392,8.844713135755276,5328662.885396861,0.4520935223903841,1.0,38.07128225995388
C235,1960477448.1024644,19.55000476127655,13.688288981301724,7.881554095635233,0.1607089416975264,75.23186439887175,0.0,2.012172185307404,27.887192626096493,,44.01484472241325,,7.2185316053311235,0.8536877932656528,8987943.607483586,0.3006319285816755,0.0,24.60013409218421
C236,7227296631.462439,11.055790311712832,12.271209832040302,4.7606470814340485,,50.36765222772135,7.0,75.2727137825976,95.02112058654302,1372.7229237022232,51.24285513766564,220.0658856510309,9.933727881601747,,,0.5713515657069453,0.0,31.211053936109
C237,2814915900.784149,25.930747495189117,17.953747464653393,4.4691230722730575,0.264956053555175,84.58600570673444,2.0,,6.32626718206748,,67.27136115004362,,1.3157071187892622,8.494222694548899,7536347.26804916,0.1499770241515446,1.0,
C238,252916504.65022385,14.196297200746717,4.521273411045574,19.20126977399776,2.3229292170427187,83.06713394723621,0.0,44.677215883960685,60.30138633645882,26.62095285532129,38.71305089711483,256.3887814507375,0.4929199902380443,,9708201.995784605,,,30.827571529427065
C239,,,2.500414081625744,12.364379669921908,2.1361116169299987,51.92004386631723,0.0,,5.713271934332997,2824.0958144319807,25.13076871421568,156.5927611502778,6.94355888995271,2.9232951584263347,7873140.314033379,0.3324477182476383,0.0,18.33894424084257
C240,1779335687.276419,,5.550693228281224,11.181881019124708,1.0609214343353195,68.41250536975666,10.0,81.93982309664928,89.37741877619449,1696.01715635959,16.62005368087455,712.4533270454542,8.322257835039055,4.207602077764607,9632394.383304453,0.5913425897986417,0.0,27.401271062211315
C241,9405181257.685614,26.05869503866832,16.096987295303613,8.373924560114105,2.059422416400512,98.95159203958336,1.0,35.98249006365665,52.98090570700541,1613.4185353891012,34.94741195326255,701.1258814336244,8.463487798664232,7.066943803425146,7075634.552185107,,,32.844839194871035
C242,9539746484.255848,,1.6587350678031831,8.63599223525987,1.248217955968255,71.03682812843084,5.0,54.07656313005429,66.93483507627961,3224.531619324585,74.1806475246172,382.49927471472097,,9.732607433638991,806836.6202562,0.8890421176901612,0.0,39.04051516125287
C243,9149495258.30228,23.12765533932156,12.073329866586302,10.864009576377809,2.29313599512506,75.09727025659208,5.0,67.73006863356595,83.15739259104525,4257.4222465699695,75.67049101114695,591.6772997782988,9.540158041191871,8.931387183794335,4025182.668056838,,,41.2882347149201
C244,3707885415.5518894,25.343496843506628,19.913312807634888,13.958953160018533,1.4171326219364475,95.49650790798592,2.0,70.26295764379158,15.031062248396877,,66.69053866842103,489.946152878742,5.110047635445869,3.4243280838237675,6469506.865186679,0.6083090281035596,0.0,41.21496863835253
C245,164411599.1233856,22.830719728289967,17.25822578291325,14.072707314018404,1.29561121071183,85.86309379328782,3.0,95.59800588260724,3.859156193813385,4265.864893233613,23.402817530687457,697.0692795716242,,,3513677.9094479675,0.3883931803838869,,32.77655627242425
C246,9283902440.251375,18.786609648942463,10.9074680918282,,2.810716754916073,79.10350655621119,1.0,53.13399532366091,,1322.9855594051498,58.80862458546977,320.5391785230581,9.67812136991523,0.0350466353105827,2741105.341956648,0.503204670074964,0.0,
C247,4287559641.68997,3.937346330471627,,10.052243766324876,0.8275493896830306,,1.0,39.97195509744276,,2597.509273824905,57.0689661576848,466.5706799992896,8.471574570031077,0.2762975580841509,5778218.678659579,0.7687347933788026,,33.9582369916192
C248,9666881642.24626,0.9757853847375576,16.796096773328486,8.297966091178628,0.4492972859900397,93.21831332279866,6.0,95.3703626491708,12.897890792716527,2252.68269533538,48.42661981097255,439.7606598431853,3.097585632586206,8.238405151711937,9335683.748257324,0.877545542559473,0.0,39.32399720343028
C249,9636563571.121635,27.625435434470607,12.380591655367,17.423486628760745,1.7951750284524288,72.84440358686334,0.0,64.21102350255211,46.84612370870865,58.22449751548109,54.99789863838642,347.7340783798011,1.962156511702953,1.99462686833052,359468.91642637405,0.1037819281766718,0.0,31.84460841511541
C250,8531564460.118927,,3.1837269441317697,12.66523653224569,2.911033255624119,73.75541824659177,6.0,,59.83060756960188,2784.0607157037007,49.17906326236681,724.0185451894606,5.481200649818184,0.6076926839624086,7694619.723378963,0.3848562624930535,0.0,28.944036861113144
C251,2951544431.775161,23.89611872928529,2.783288411643768,10.696830921678036,1.1957337198088414,69.30254678259179,0.0,12.646424540357115,3.0970603422510123,3307.6216207308744,56.54563660741082,216.11454726377485,4.530147503801885,2.371480732365022,7230045.507665825,0.7761165984135006,1.0,34.945930345094325
C252,3857126308.7332335,14.445670545376505,18.282909569295256,2.3963533793604554,0.2799066145234664,98.33530700092302,5.0,84.25545014651813,27.489565825708773,,71.55059546211288,204.6560476644873,8.77758342192733,4.261001539808602,9639894.719628988,0.431651762593961,1.0,47.72271000878854
C253,8512855348.453401,3.519245668871834,,12.152193997535887,1.0839852751977457,84.85831271451752,2.0,36.21816027941516,3.2799874276896013,3681.399493917108,10.962819440343974,503.836674725926,1.0003167106715372,7.305662704334049,9307805.11110211,0.3322277640662838,0.0,21.63687943671193
C254,3176050831.511214,3.7555737660765134,16.756449187018355,,1.5672017975267196,54.16115331040361,7.0,66.04697213644312,42.0335389195499,2856.6976422653856,74.96257521490237,560.2459609894594,2.577400613115186,6.243355265512055,7624703.294821487,0.4113226968232696,0.0,
C255,1703232539.394064,20.56695861686914,17.70059910536308,6.810410853758465,0.5695767192334198,93.14798116565092,5.0,,89.51000290662444,333.7512742537846,13.58861501275942,236.2334780271956,,2.3762121756042043,,0.6028447467863508,0.0,27.724158225675698
C256,5572444611.958918,12.90917684698388,,2.942555099805204,2.008496432363827,74.0279970418134,10.0,19.892977979503836,98.26524114935692,582.2276204235571,,373.5022095782369,0.9498664497731212,5.032704481005844,2050632.8568028635,0.9998051441338016,1.0,27.117660917176377
C257,9362186193.8662,6.015741801010101,10.831480683345784,13.87226557578494,2.9934732281295817,53.43769532112437,1.0,60.16866086204651,63.70475535036275,2982.372887719762,97.60796862214676,,3.2076441402170017,9.262141053985689,5456904.826072488,0.4929924291045318,,42.61698493544009
C258,6963337668.78298,14.747836402243106,9.178120796098812,4.204417065339436,1.4100444803461871,77.48586275816555,,6.068306895068232,16.16376937845918,1374.8959598682009,95.69917688704416,272.6321958834718,3.871553940539832,8.150077769837576,7655866.419257342,0.2084944749542605,0.0,35.57067640211783
C259,5704911089.192756,1.9262681122540224,7.021985168031266,7.898001526441717,1.1287128145176166,70.8582139487851,4.0,41.334245987119225,,398.2256451738292,6.043654494056405,,6.225937965626899,3.231897848317934,8957735.434252553,,0.0,18.29852583987171
C260,,17.459142057431965,9.257323256315525,17.923928074613695,1.2620420838199533,93.88747024313123,7.0,,51.62478232000605,2148.013717242734,,618.1045755883135,1.5813264571936458,9.822645613556965,7899222.972013385,0.0423497474764142,0.0,32.03716145786911
C261,6153922194.724706,8.06980213305293,15.703713458872972,4.165896029639508,,60.199730180469366,,43.60469741185791,15.374931210291807,2771.6129904182767,18.624493829977474,413.6900896256117,8.606044903497095,7.08620400435131,1960716.6825586287,0.5588172349183215,0.0,22.29904270166894
C262,9900637962.54159,23.926773019115643,12.4365451892875,10.205320772779704,2.661493444136049,,5.0,74.86721752509908,92.17266694516614,1643.7299417480328,48.53448971344181,756.268190731708,4.475422354662743,0.6244935566678178,6000866.279138314,0.5445720914888342,0.0,37.062681135268825
C263,1409439312.2128751,9.310858767707211,17.957942509142075,8.443506057203837,1.3029944010119208,77.88443455927263,1.0,82.79249545453125,,,83.01772429995874,615.6597146531534,9.170217118805564,,3328412.860718257,0.2052339267803091,1.0,
C264,5188113227.11373,13.656604472454037,9.424220273204568,0.4606684168100217,1.22309579313204,52.730515160673455,7.0,77.1243074033178,73.17052727231516,3218.853040506224,95.06117747428902,,,1.6840794901002998,101964.61723252348,0.695329406452567,0.0,40.49978815098245
C265,8774956988.560274,0.348616197243019,12.534701995656327,15.875886460098974,2.0131017914983755,98.59226506627422,10.0,3.881294781180211,70.91807037944046,1664.09180545836,63.42526534515373,498.5346412432658,2.750402589407334,7.278558680501468,,0.7411070416296808,1.0,38.20437755588448
C266,7410278491.364502,,12.994843508747785,1.4740135356605346,1.3818969207002585,75.63076220516,5.0,19.41287704459722,20.03398210964423,3774.362644542803,,584.8294103975704,1.4182882868767488,1.837389258424279,,0.2590982053821112,0.0,22.5966846616711
C267,6973187252.542727,11.774806692200544,12.242246083820184,9.537674917441375,1.9798770595427533,64.54384271157912,5.0,53.66075092637743,21.100669170752607,3243.4752126651774,60.33255656445984,,0.0374509471128481,5.114867692088335,8428764.044159291,,0.0,
C268,7027815999.031221,14.398165041513703,14.35004168862481,11.257498069285102,0.2781942413792838,73.4703420994629,7.0,93.48220404438013,68.8292998427255,3187.2268935895104,31.200130610845036,715.0883086782532,5.321574849848356,0.9326012018083174,2592477.4589566416,0.9904716723472566,1.0,39.14330538294477
C269,3601316600.685354,18.000616443579112,5.511235899121319,12.60568648663028,2.4597976967944595,92.89288917587444,0.0,83.49567750521169,21.972275011039688,2767.1385039353404,90.98236408320604,349.8220635962808,,9.208861578301953,2854132.709186679,0.3742644678507342,1.0,49.80808598999302
C270,2942982524.2022886,8.749877361279097,10.734911773370024,13.803769423226722,,65.24515621925318,,84.25345083518016,43.86716968030488,56.94834044276398,87.04004631058369,309.92001803906345,3.9172776363117823,3.4396061358356755,,,0.0,41.24695637965206
C271,8095517943.230351,,2.9802712533586058,5.140120432102029,1.9814196198622196,59.63381982433501,8.0,30.32081937596749,78.20018255939414,3482.5359173844454,55.8231750279661,249.687222646685,5.892717612370867,9.081320565606308,3797076.363258033,0.45272542662994,1.0,34.22891843543131
C272,8103032812.845016,25.803671915676137,8.305715225251438,0.2985776555031425,2.868241193690551,56.45356234654408,10.0,,78.3952518097841,1880.2089555457824,32.47989153803606,126.4480776452166,2.756858969027003,9.448756419105443,105760.54504250165,0.7933448278609759,0.0,27.421151757907086
C273,8672052462.615236,23.395529666800496,,14.496528880862748,0.5391537116728935,64.89296991951056,7.0,,45.32617725258597,4713.048550793278,29.338967558297835,,1.7522429236611523,0.0612864731368079,2845623.021977904,0.7690232387826479,1.0,32.42642525427761
C274,9133273120.039148,1.1885647604507144,,10.759566327016811,,89.00240435200217,6.0,15.737158334991042,79.21899382752451,,3.341799470505946,709.038635176498,7.747216226093416,4.64135187198732,1201802.8102121064,0.6677560251985356,1.0,25.32959152785301
C275,5118310564.620769,14.415208417734869,19.060089999137865,16.738742293824252,1.845239528441797,73.58131825976308,6.0,,,2938.472347656561,81.58208510252952,574.8752024841351,9.467911722816206,0.2465605570689288,1037057.531741181,0.8547783462955792,0.0,34.517285125747634
C276,5020147783.925124,3.147905352545246,12.412370264418762,16.445628421723818,,61.374080184677,4.0,94.69028994605168,65.47757512842603,1260.909909096347,,562.3726908055403,1.00440417861966,9.08692766302906,784098.0284561376,,,33.63745978623507
C277,7984968837.878084,7.261350475875824,15.128284407354636,16.882190738978874,1.2642391593582254,58.30924998048746,1.0,24.07125856635067,22.842585230842012,1018.5869663883328,32.513292840026445,530.2499732544202,1.5559032438500786,5.184075447345759,5936662.107052019,,1.0,27.01605561147387
C278,6503139668.469873,29.599877798014397,10.619055130408851,,1.080444787162158,66.63647382551895,10.0,23.99489037236313,27.401178038554757,1701.9241883877455,47.11103549977539,694.4534012858734,9.600126572527186,,1901583.759062288,0.2374689072227457,0.0,27.577057049863125
C279,7022649103.804457,4.274866287045397,13.047976596150296,6.739205077153626,0.4677896653962144,96.99621864428543,5.0,8.337905376875954,31.484115540873532,2382.8397179000926,81.8737990454652,436.1868479659392,0.3778422181224627,1.1027672827656687,,,1.0,39.93358583101626
C280,7959968767.66665,14.966644603540685,,,1.2360531066306069,67.15133562950122,9.0,92.85077519437786,11.6804107733952,1480.3275501947355,12.46142077075212,709.2875799908102,9.776323365504725,3.8350902449273914,8621556.984138867,0.7583057135132932,1.0,34.14990357566248
C281,8901153364.757488,18.544672029543573,5.833440035995093,9.080752849282172,0.5717163638059068,99.40620379773176,2.0,57.9737114939772,27.315962036994517,2574.6474769624137,85.76559882418273,351.6115183275674,0.0464448308498877,9.402341928728896,4249138.016564794,0.6508834851238695,0.0,
C282,3386571616.9468427,21.07394911632312,7.875208770897635,3.7504997084283462,2.2296604618274336,74.26152278826781,,,,,89.7508835108354,748.6952530373634,8.736686556513312,6.929091515680809,9157756.58701586,0.1777983385652487,1.0,45.29733702907985
C283,3762073696.8730407,16.789460504607423,9.977373745123758,17.11398298927334,0.7056097129343109,58.95819591450754,9.0,91.15768872630524,45.53287498086021,4888.5640641275,,589.0598860568681,3.0732518098774952,8.676188661891324,4984401.153422107,0.0512395411464247,0.0,40.56549239793682
C284,948879579.0102812,,,17.662941547769712,0.2698393853251482,94.55700458967549,10.0,34.56201689007895,90.84375478722647,539.6227748249694,39.74879924226278,280.0239952170991,9.385888581772964,3.664566463399797,3994377.78224916,0.6829615935420649,0.0,30.88587437725074
C285,5787018608.551778,,,9.379564147189384,,73.01776865674134,1.0,62.15073111380841,10.448031675395807,4659.72069827186,21.714040403767186,494.8594451820376,3.169452886355854,0.4321369954999832,,0.2510790240293453,1.0,29.400724298698787
C286,369063315.22945344,15.531349301541344,6.25947184803481,1.6064245734647706,1.826166224886265,85.48356717522623,1.0,3.879945472888746,72.02679239473956,4567.890057013475,37.36408184666985,,6.54306321534056,9.74317637204414,741019.2366923409,0.4996702437290534,0.0,
C287,4661324201.143277,,19.459121127119964,7.817739189346931,2.628547877713466,99.1855791604576,7.0,18.677252823112934,68.72830044131277,2626.80240909749,33.291209623140325,196.5291752112338,0.8003256976593665,0.1717299066236954,,0.7467467725125942,1.0,33.194934673519334
C288,,10.518807936275422,7.295593134957964,16.090399423305808,1.7732466760112775,52.5087675159987,7.0,,9.575419866335766,,17.615391250286006,513.87003402543,2.42329811453739,9.47651653081089,6523217.402090377,0.5626667806563331,1.0,30.198217727637573
C289,2872547108.7615614,0.9960932637409968,,18.04530316806995,1.1018944757979927,,9.0,76.67683563383358,92.25724049058,,60.7266670101488,320.3499366018706,7.736793464792507,,4874537.72526009,0.0833025831117963,0.0,30.269253677180156
C290,5912424273.084417,,,4.149107575702157,2.4287344564263296,86.02283707313781,5.0,35.06426914571469,,3150.172887712191,47.66241605086289,136.64413676672172,5.286858536788197,0.1009040502188152,7906248.35068891,0.1855802367835554,0.0,28.27067290798235
C291,314697496.8911038,,12.604821350439597,1.4327748793029034,1.6668087902435211,64.0912501647736,4.0,37.681062777421246,36.372552113568425,,,764.0593103945954,9.279690617870449,6.891572317245083,9163545.66506188,0.2193281840309191,1.0,39.64996482770649
C292,383108405.6046521,3.9814726212918106,6.332981094803512,17.55927401734349,0.3299128254304561,59.21506984750495,7.0,53.35544335535795,75.65385834953067,1505.7950989272267,3.2109580482058253,549.0432583450015,4.287514083413543,9.80540304031354,3889785.10793876,0.2578642536448449,0.0,18.1466000642394
C293,8227779600.989986,17.026225447846745,4.932858990330109,7.849158285679618,1.7409666249084153,51.96809399098648,3.0,0.0241004685134549,25.736545840163405,2891.1489308475684,64.38679275551263,,8.698123658139231,9.656257228375924,5968136.165580616,0.5654033919505043,1.0,31.72074805374383
C294,3608304507.698517,20.68394907411797,10.814879940473602,10.881043188924508,2.733253781722821,51.09233559931009,10.0,,69.35098370463204,2490.648370919902,76.29488785115612,573.2392035092772,4.489554374782375,1.6093701120241843,5011959.311675145,0.5039657798253935,1.0,36.47903926697087
C295,1279334521.392329,24.017600973272486,1.1046101840479956,,1.2493066139448397,,3.0,20.823180860821445,3.971120757224722,2897.6818457499053,75.94865691883071,349.88858449807907,,1.8124780606615496,9816290.449867904,0.2031600383642089,1.0,40.36931434727248
C296,5227210167.947495,6.004507327344303,1.145616620335281,1.4246380854930347,0.95934482550942,56.7216713684775,4.0,25.048294674976347,83.9408037609272,1433.302906435115,,458.881650630168,9.598343813988768,5.655389146196601,8312533.229492386,0.067554843455687,1.0,
